filename,New_filename,width,height,class,widthScaled,heightScaled,xmin,ymin,xmax,ymax,id,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled,xmin_new,ymin_new,xmax_new,ymax_new,xmin_new_scaled,ymin_new_scaled,xmax_new_scaled,ymax_new_scaled
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,traffic light,300,168,669,328,694,412,10,0.3484375,0.3037037037037037,0.3614583333333333,0.3814814814814815,104,51,108,64,0.3466666666666667,0.30357142857142855,0.36,0.38095238095238093
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,traffic light,300,168,843,359,865,402,10,0.4390625,0.33240740740740743,0.4505208333333333,0.37222222222222223,131,55,135,62,0.43666666666666665,0.3273809523809524,0.45,0.36904761904761907
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,traffic light,300,168,974,361,997,402,10,0.5072916666666667,0.3342592592592593,0.5192708333333333,0.37222222222222223,152,56,155,62,0.5066666666666667,0.3333333333333333,0.5166666666666667,0.36904761904761907
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,car,300,168,5,465,443,697,3,0.0026041666666666665,0.4305555555555556,0.2307291666666667,0.6453703703703704,0,72,69,108,0.0,0.42857142857142855,0.23,0.6428571428571429
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,truck,300,168,1082,513,1627,697,8,0.5635416666666667,0.475,0.8473958333333333,0.6453703703703704,169,79,254,108,0.5633333333333334,0.47023809523809523,0.8466666666666667,0.6428571428571429
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,truck,300,168,508,552,577,596,8,0.2645833333333333,0.5111111111111111,0.3005208333333333,0.5518518518518518,79,85,90,92,0.2633333333333333,0.5059523809523809,0.3,0.5476190476190477
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,truck,300,168,609,532,692,600,8,0.3171875,0.4925925925925926,0.36041666666666666,0.5555555555555556,95,82,108,93,0.31666666666666665,0.4880952380952381,0.36,0.5535714285714286
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,car,300,168,798,509,1075,648,3,0.415625,0.4712962962962962,0.5598958333333334,0.6,124,79,167,100,0.41333333333333333,0.47023809523809523,0.5566666666666666,0.5952380952380952
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,car,300,168,673,543,890,634,3,0.3505208333333333,0.5027777777777778,0.4635416666666667,0.587037037037037,105,84,139,98,0.35,0.5,0.4633333333333333,0.5833333333333334
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,car,300,168,1615,554,1894,665,3,0.8411458333333334,0.512962962962963,0.9864583333333332,0.6157407407407407,252,86,295,103,0.84,0.5119047619047619,0.9833333333333333,0.6130952380952381
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,car,300,168,1515,552,1644,621,3,0.7890625,0.5111111111111111,0.85625,0.575,236,85,256,96,0.7866666666666666,0.5059523809523809,0.8533333333333334,0.5714285714285714
Dayvideo7_carrolton1.jpg,Dayvideo7_carrolton1_reSized.jpg,1920,1080,car,300,168,1869,567,1920,641,3,0.9734375,0.525,1.0,0.5935185185185186,292,88,300,99,0.9733333333333334,0.5238095238095238,1.0,0.5892857142857143
Dayvideo7_carrolton0.jpg,Dayvideo7_carrolton0_reSized.jpg,1920,1080,car,300,168,379,625,477,686,3,0.19739583333333333,0.5787037037037037,0.2484375,0.6351851851851852,59,97,74,106,0.19666666666666666,0.5773809523809523,0.24666666666666667,0.6309523809523809
Dayvideo7_carrolton0.jpg,Dayvideo7_carrolton0_reSized.jpg,1920,1080,car,300,168,565,646,605,675,3,0.2942708333333333,0.5981481481481481,0.3151041666666667,0.625,88,100,94,105,0.29333333333333333,0.5952380952380952,0.31333333333333335,0.625
Dayvideo7_carrolton0.jpg,Dayvideo7_carrolton0_reSized.jpg,1920,1080,car,300,168,636,602,719,686,3,0.33125,0.5574074074074075,0.37447916666666653,0.6351851851851852,99,93,112,106,0.33,0.5535714285714286,0.37333333333333335,0.6309523809523809
Dayvideo7_carrolton0.jpg,Dayvideo7_carrolton0_reSized.jpg,1920,1080,car,300,168,935,628,1161,709,3,0.4869791666666667,0.5814814814814815,0.6046875,0.6564814814814814,146,97,181,110,0.4866666666666667,0.5773809523809523,0.6033333333333334,0.6547619047619048
Dayvideo7_carrolton0.jpg,Dayvideo7_carrolton0_reSized.jpg,1920,1080,car,300,168,1179,605,1544,780,3,0.6140625,0.5601851851851852,0.8041666666666667,0.7222222222222222,184,94,241,121,0.6133333333333333,0.5595238095238095,0.8033333333333333,0.7202380952380952
Dayvideo7_carrolton0.jpg,Dayvideo7_carrolton0_reSized.jpg,1920,1080,car,300,168,1865,655,1920,734,3,0.9713541666666666,0.6064814814814815,1.0,0.6796296296296296,291,101,300,114,0.97,0.6011904761904762,1.0,0.6785714285714286
Dayvideo7_carrolton0.jpg,Dayvideo7_carrolton0_reSized.jpg,1920,1080,car,300,168,805,661,823,674,3,0.4192708333333333,0.612037037037037,0.4286458333333333,0.6240740740740741,125,102,128,104,0.4166666666666667,0.6071428571428571,0.4266666666666667,0.6190476190476191
Dayvideo7_carrolton0.jpg,Dayvideo7_carrolton0_reSized.jpg,1920,1080,traffic light,300,168,705,408,729,492,10,0.3671875,0.37777777777777777,0.3796875,0.4555555555555556,110,63,113,76,0.36666666666666664,0.375,0.37666666666666665,0.4523809523809524
Dayvideo7_carrolton0.jpg,Dayvideo7_carrolton0_reSized.jpg,1920,1080,traffic light,300,168,875,435,898,480,10,0.4557291666666667,0.4027777777777778,0.4677083333333333,0.4444444444444444,136,67,140,74,0.4533333333333333,0.39880952380952384,0.4666666666666667,0.44047619047619047
Dayvideo7_carrolton0.jpg,Dayvideo7_carrolton0_reSized.jpg,1920,1080,traffic light,300,168,1002,447,1028,477,10,0.521875,0.4138888888888889,0.5354166666666667,0.44166666666666665,156,69,160,74,0.52,0.4107142857142857,0.5333333333333333,0.44047619047619047
Dayvideo7_carrolton9.jpg,Dayvideo7_carrolton9_reSized.jpg,1920,1080,car,300,168,25,673,131,719,3,0.013020833333333334,0.6231481481481481,0.06822916666666666,0.6657407407407407,3,104,20,111,0.01,0.6190476190476191,0.06666666666666667,0.6607142857142857
Dayvideo7_carrolton9.jpg,Dayvideo7_carrolton9_reSized.jpg,1920,1080,car,300,168,200,678,255,709,3,0.10416666666666667,0.6277777777777778,0.1328125,0.6564814814814814,31,105,39,110,0.10333333333333333,0.625,0.13,0.6547619047619048
Dayvideo7_carrolton9.jpg,Dayvideo7_carrolton9_reSized.jpg,1920,1080,car,300,168,325,675,367,708,3,0.16927083333333334,0.625,0.19114583333333326,0.6555555555555556,50,105,57,110,0.16666666666666666,0.625,0.19,0.6547619047619048
000000311909.jpg,000000311909_reSized.jpg,640,496,bus,300,232,25,58,635,448,6,0.0390625,0.11693548387096775,0.9921875,0.9032258064516128,11,27,297,209,0.03666666666666667,0.11637931034482758,0.99,0.9008620689655172
Dayvideo7_carrolton7.jpg,Dayvideo7_carrolton7_reSized.jpg,1920,1080,car,300,168,785,685,821,713,3,0.4088541666666667,0.6342592592592593,0.4276041666666667,0.6601851851851852,122,106,128,110,0.4066666666666667,0.6309523809523809,0.4266666666666667,0.6547619047619048
Dayvideo1_carrolton6.jpg,Dayvideo1_carrolton6_reSized.jpg,1920,1080,traffic light,300,168,571,555,620,575,10,0.29739583333333336,0.5138888888888888,0.3229166666666667,0.5324074074074074,89,86,96,89,0.2966666666666667,0.5119047619047619,0.32,0.5297619047619048
Dayvideo1_carrolton6.jpg,Dayvideo1_carrolton6_reSized.jpg,1920,1080,traffic light,300,168,852,553,901,573,10,0.44375,0.5120370370370371,0.4692708333333334,0.5305555555555556,133,86,140,89,0.44333333333333336,0.5119047619047619,0.4666666666666667,0.5297619047619048
Dayvideo1_carrolton6.jpg,Dayvideo1_carrolton6_reSized.jpg,1920,1080,traffic light,300,168,743,559,781,573,10,0.38697916666666665,0.5175925925925926,0.40677083333333336,0.5305555555555556,116,86,122,89,0.38666666666666666,0.5119047619047619,0.4066666666666667,0.5297619047619048
Dayvideo1_carrolton6.jpg,Dayvideo1_carrolton6_reSized.jpg,1920,1080,car,300,168,136,734,269,785,3,0.07083333333333333,0.6796296296296296,0.14010416666666667,0.7268518518518519,21,114,42,122,0.07,0.6785714285714286,0.14,0.7261904761904762
Dayvideo1_carrolton6.jpg,Dayvideo1_carrolton6_reSized.jpg,1920,1080,car,300,168,262,712,370,777,3,0.13645833333333332,0.6592592592592592,0.19270833333333331,0.7194444444444444,40,110,57,120,0.13333333333333333,0.6547619047619048,0.19,0.7142857142857143
Dayvideo1_carrolton6.jpg,Dayvideo1_carrolton6_reSized.jpg,1920,1080,car,300,168,898,719,948,754,3,0.4677083333333333,0.6657407407407407,0.49375,0.6981481481481482,140,111,148,117,0.4666666666666667,0.6607142857142857,0.49333333333333335,0.6964285714285714
Dayvideo1_carrolton6.jpg,Dayvideo1_carrolton6_reSized.jpg,1920,1080,car,300,168,956,723,990,743,3,0.4979166666666667,0.6694444444444444,0.515625,0.687962962962963,149,112,154,115,0.49666666666666665,0.6666666666666666,0.5133333333333333,0.6845238095238095
Dayvideo1_carrolton6.jpg,Dayvideo1_carrolton6_reSized.jpg,1920,1080,car,300,168,1597,651,1825,746,3,0.8317708333333333,0.6027777777777777,0.9505208333333334,0.6907407407407408,249,101,285,116,0.83,0.6011904761904762,0.95,0.6904761904761905
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,traffic light,300,168,686,421,717,480,10,0.3572916666666667,0.3898148148148149,0.3734375,0.4444444444444444,107,65,112,74,0.3566666666666667,0.3869047619047619,0.37333333333333335,0.44047619047619047
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,traffic light,300,168,816,424,839,484,10,0.425,0.3925925925925926,0.43697916666666653,0.4481481481481481,127,65,131,75,0.42333333333333334,0.3869047619047619,0.43666666666666665,0.44642857142857145
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,traffic light,300,168,1011,435,1031,489,10,0.5265625,0.4027777777777778,0.5369791666666667,0.4527777777777778,157,67,161,76,0.5233333333333333,0.39880952380952384,0.5366666666666666,0.4523809523809524
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,traffic light,300,168,1156,440,1185,498,10,0.6020833333333333,0.4074074074074074,0.6171875,0.4611111111111112,180,68,185,77,0.6,0.40476190476190477,0.6166666666666667,0.4583333333333333
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,traffic light,300,168,1419,555,1448,623,10,0.7390625,0.5138888888888888,0.7541666666666667,0.5768518518518518,221,86,226,96,0.7366666666666667,0.5119047619047619,0.7533333333333333,0.5714285714285714
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,traffic light,300,168,1838,220,1879,316,10,0.9572916666666668,0.2037037037037037,0.9786458333333332,0.29259259259259257,287,34,293,49,0.9566666666666667,0.20238095238095238,0.9766666666666667,0.2916666666666667
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,car,300,168,11,671,259,831,3,0.005729166666666665,0.6212962962962963,0.13489583333333333,0.7694444444444445,1,104,40,129,0.0033333333333333335,0.6190476190476191,0.13333333333333333,0.7678571428571429
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,car,300,168,190,685,373,788,3,0.09895833333333333,0.6342592592592593,0.19427083333333334,0.7296296296296296,29,106,58,122,0.09666666666666666,0.6309523809523809,0.19333333333333333,0.7261904761904762
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,car,300,168,374,673,683,785,3,0.19479166666666667,0.6231481481481481,0.35572916666666665,0.7268518518518519,58,104,106,122,0.19333333333333333,0.6190476190476191,0.35333333333333333,0.7261904761904762
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,car,300,168,344,675,450,730,3,0.17916666666666667,0.625,0.234375,0.6759259259259259,53,105,70,113,0.17666666666666667,0.625,0.23333333333333334,0.6726190476190477
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,car,300,168,623,671,706,769,3,0.32447916666666665,0.6212962962962963,0.36770833333333336,0.712037037037037,97,104,110,119,0.3233333333333333,0.6190476190476191,0.36666666666666664,0.7083333333333334
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,car,300,168,715,688,817,767,3,0.3723958333333333,0.6370370370370371,0.42552083333333335,0.7101851851851851,111,107,127,119,0.37,0.6369047619047619,0.42333333333333334,0.7083333333333334
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,car,300,168,936,677,1240,793,3,0.4875,0.6268518518518519,0.6458333333333334,0.7342592592592593,146,105,193,123,0.4866666666666667,0.625,0.6433333333333333,0.7321428571428571
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,car,300,168,900,667,1052,782,3,0.46875,0.6175925925925926,0.5479166666666667,0.7240740740740741,140,103,164,121,0.4666666666666667,0.6130952380952381,0.5466666666666666,0.7202380952380952
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,car,300,168,1573,643,1920,823,3,0.8192708333333333,0.5953703703703703,1.0,0.7620370370370371,245,100,300,128,0.8166666666666667,0.5952380952380952,1.0,0.7619047619047619
Dayvideo6_carrolton1.jpg,Dayvideo6_carrolton1_reSized.jpg,1920,1080,car,300,168,1529,642,1771,793,3,0.7963541666666667,0.5944444444444444,0.9223958333333332,0.7342592592592593,238,99,276,123,0.7933333333333333,0.5892857142857143,0.92,0.7321428571428571
Dayvideo3_carrolton11.jpg,Dayvideo3_carrolton11_reSized.jpg,1920,1080,car,300,168,655,580,732,638,3,0.3411458333333333,0.5370370370370371,0.38125,0.5907407407407408,102,90,114,99,0.34,0.5357142857142857,0.38,0.5892857142857143
Dayvideo3_carrolton11.jpg,Dayvideo3_carrolton11_reSized.jpg,1920,1080,car,300,168,571,589,625,624,3,0.29739583333333336,0.5453703703703704,0.3255208333333333,0.5777777777777777,89,91,97,97,0.2966666666666667,0.5416666666666666,0.3233333333333333,0.5773809523809523
Dayvideo3_carrolton11.jpg,Dayvideo3_carrolton11_reSized.jpg,1920,1080,car,300,168,455,590,529,638,3,0.23697916666666666,0.5462962962962963,0.2755208333333333,0.5907407407407408,71,91,82,99,0.23666666666666666,0.5416666666666666,0.2733333333333333,0.5892857142857143
Dayvideo3_carrolton11.jpg,Dayvideo3_carrolton11_reSized.jpg,1920,1080,car,300,168,420,575,469,624,3,0.21875,0.5324074074074074,0.2442708333333333,0.5777777777777777,65,89,73,97,0.21666666666666667,0.5297619047619048,0.24333333333333335,0.5773809523809523
Dayvideo3_carrolton11.jpg,Dayvideo3_carrolton11_reSized.jpg,1920,1080,car,300,168,333,586,444,635,3,0.1734375,0.5425925925925926,0.23125,0.5879629629629629,52,91,69,98,0.17333333333333334,0.5416666666666666,0.23,0.5833333333333334
Dayvideo3_carrolton11.jpg,Dayvideo3_carrolton11_reSized.jpg,1920,1080,car,300,168,217,581,327,634,3,0.11302083333333332,0.537962962962963,0.1703125,0.587037037037037,33,90,51,98,0.11,0.5357142857142857,0.17,0.5833333333333334
Dayvideo3_carrolton11.jpg,Dayvideo3_carrolton11_reSized.jpg,1920,1080,car,300,168,4,563,75,625,3,0.0020833333333333333,0.5212962962962963,0.0390625,0.5787037037037037,0,87,11,97,0.0,0.5178571428571429,0.03666666666666667,0.5773809523809523
Dayvideo3_carrolton11.jpg,Dayvideo3_carrolton11_reSized.jpg,1920,1080,car,300,168,1704,608,1911,688,3,0.8875,0.562962962962963,0.9953125,0.6370370370370371,266,94,298,107,0.8866666666666667,0.5595238095238095,0.9933333333333333,0.6369047619047619
Dayvideo3_carrolton11.jpg,Dayvideo3_carrolton11_reSized.jpg,1920,1080,car,300,168,919,601,978,624,3,0.4786458333333333,0.5564814814814815,0.509375,0.5777777777777777,143,93,152,97,0.4766666666666667,0.5535714285714286,0.5066666666666667,0.5773809523809523
Dayvideo3_carrolton11.jpg,Dayvideo3_carrolton11_reSized.jpg,1920,1080,car,300,168,1043,596,1074,621,3,0.5432291666666667,0.5518518518518518,0.559375,0.575,162,92,167,96,0.54,0.5476190476190477,0.5566666666666666,0.5714285714285714
