filename,width,height,class,xmin,ymin,xmax,ymax,id,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled
Dayvideo7_carrolton1.jpg,1920,1080,traffic light,669,328,694,412,10,0.3484375,0.3037037037037037,0.3614583333333333,0.3814814814814815
Dayvideo7_carrolton1.jpg,1920,1080,traffic light,843,359,865,402,10,0.4390625,0.33240740740740743,0.4505208333333333,0.37222222222222223
Dayvideo7_carrolton1.jpg,1920,1080,traffic light,974,361,997,402,10,0.5072916666666667,0.33425925925925926,0.5192708333333333,0.37222222222222223
Dayvideo7_carrolton1.jpg,1920,1080,car,5,465,443,697,3,0.0026041666666666665,0.4305555555555556,0.23072916666666668,0.6453703703703704
Dayvideo7_carrolton1.jpg,1920,1080,truck,1082,513,1627,697,8,0.5635416666666667,0.475,0.8473958333333333,0.6453703703703704
Dayvideo7_carrolton1.jpg,1920,1080,truck,508,552,577,596,8,0.26458333333333334,0.5111111111111111,0.30052083333333335,0.5518518518518518
Dayvideo7_carrolton1.jpg,1920,1080,truck,609,532,692,600,8,0.3171875,0.4925925925925926,0.36041666666666666,0.5555555555555556
Dayvideo7_carrolton1.jpg,1920,1080,car,798,509,1075,648,3,0.415625,0.47129629629629627,0.5598958333333334,0.6
Dayvideo7_carrolton1.jpg,1920,1080,car,673,543,890,634,3,0.35052083333333334,0.5027777777777778,0.4635416666666667,0.587037037037037
Dayvideo7_carrolton1.jpg,1920,1080,car,1615,554,1894,665,3,0.8411458333333334,0.512962962962963,0.9864583333333333,0.6157407407407407
Dayvideo7_carrolton1.jpg,1920,1080,car,1515,552,1644,621,3,0.7890625,0.5111111111111111,0.85625,0.575
Dayvideo7_carrolton1.jpg,1920,1080,car,1869,567,1920,641,3,0.9734375,0.525,1.0,0.5935185185185186
Dayvideo7_carrolton0.jpg,1920,1080,car,379,625,477,686,3,0.19739583333333333,0.5787037037037037,0.2484375,0.6351851851851852
Dayvideo7_carrolton0.jpg,1920,1080,car,565,646,605,675,3,0.2942708333333333,0.5981481481481481,0.3151041666666667,0.625
Dayvideo7_carrolton0.jpg,1920,1080,car,636,602,719,686,3,0.33125,0.5574074074074075,0.37447916666666664,0.6351851851851852
