filename,width,height,class,xmin,ymin,xmax,ymax,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled,id
s55_reSized.jpg,150,90,car,60,55,80,72,0.4,0.6111111111111112,0.5333333333333333,0.8,3
s55_reSized.jpg,150,90,truck,85,48,102,66,0.5666666666666667,0.5333333333333333,0.68,0.7333333333333333,8
s32_reSized.jpg,150,83,car,76,34,81,39,0.5066666666666667,0.40963855421686746,0.54,0.4698795180722892,3
s38_reSized.jpg,150,84,car,18,53,51,73,0.12,0.6309523809523809,0.34,0.8690476190476191,3
s38_reSized.jpg,150,84,car,76,56,86,65,0.5066666666666667,0.6666666666666666,0.5733333333333334,0.7738095238095238,3
s38_reSized.jpg,150,84,car,95,52,128,73,0.6333333333333333,0.6190476190476191,0.8533333333333334,0.8690476190476191,3
s38_reSized.jpg,150,84,car,48,56,61,66,0.32,0.6666666666666666,0.4066666666666667,0.7857142857142857,3
s38_reSized.jpg,150,84,traffic light,118,6,127,20,0.7866666666666666,0.07142857142857142,0.8466666666666667,0.2380952380952381,10
s2_reSized.jpg,150,99,car,59,48,95,80,0.3933333333333333,0.4848484848484849,0.6333333333333333,0.8080808080808081,3
s50_reSized.jpg,150,84,car,32,26,144,83,0.21333333333333332,0.30952380952380953,0.96,0.988095238095238,3
s50_reSized.jpg,150,84,car,14,33,31,48,0.09333333333333334,0.3928571428571429,0.20666666666666667,0.5714285714285714,3
05640976-d1ce109099_reSized.jpg,150,84,car,0,33,29,55,0.0,0.3928571428571429,0.19333333333333333,0.6547619047619048,3
05640976-d1ce109099_reSized.jpg,150,84,car,19,31,41,46,0.12666666666666668,0.3690476190476191,0.2733333333333333,0.5476190476190477,3
05640976-d1ce109099_reSized.jpg,150,84,car,36,31,49,42,0.24,0.3690476190476191,0.32666666666666666,0.5,3
05640976-d1ce109099_reSized.jpg,150,84,car,55,34,66,42,0.36666666666666653,0.4047619047619048,0.44,0.5,3
05640976-d1ce109099_reSized.jpg,150,84,car,91,28,131,53,0.6066666666666667,0.3333333333333333,0.8733333333333333,0.6309523809523809,3
05640976-d1ce109099_reSized.jpg,150,84,car,80,30,99,46,0.5333333333333333,0.35714285714285715,0.66,0.5476190476190477,3
05640976-d1ce109099_reSized.jpg,150,84,traffic light,52,25,55,30,0.3466666666666667,0.2976190476190476,0.36666666666666653,0.35714285714285715,10
076399f2-4c68835b_reSized.jpg,150,84,car,75,38,95,56,0.5,0.4523809523809524,0.6333333333333333,0.6666666666666666,3
076399f2-4c68835b_reSized.jpg,150,84,car,55,40,66,49,0.36666666666666653,0.4761904761904762,0.44,0.5833333333333334,3
076399f2-4c68835b_reSized.jpg,150,84,person,139,32,149,62,0.9266666666666666,0.3809523809523809,0.9933333333333332,0.7380952380952381,1
076399f2-4c68835b_reSized.jpg,150,84,person,106,39,110,49,0.7066666666666667,0.4642857142857143,0.7333333333333333,0.5833333333333334,1
076399f2-4c68835b_reSized.jpg,150,84,person,111,39,114,49,0.74,0.4642857142857143,0.76,0.5833333333333334,1
076399f2-4c68835b_reSized.jpg,150,84,person,113,38,118,49,0.7533333333333333,0.4523809523809524,0.7866666666666666,0.5833333333333334,1
076399f2-4c68835b_reSized.jpg,150,84,car,65,41,71,47,0.43333333333333335,0.4880952380952381,0.4733333333333333,0.5595238095238095,3
s24_reSized.jpg,150,84,truck,69,27,97,68,0.46,0.32142857142857145,0.6466666666666666,0.8095238095238095,8
s24_reSized.jpg,150,84,person,96,56,102,69,0.64,0.6666666666666666,0.68,0.8214285714285714,1
s24_reSized.jpg,150,84,truck,19,47,30,52,0.12666666666666668,0.5595238095238095,0.2,0.6190476190476191,8
0672c229-561d73fa_reSized.jpg,150,84,car,8,35,39,52,0.05333333333333334,0.4166666666666667,0.26,0.6190476190476191,3
0672c229-561d73fa_reSized.jpg,150,84,car,33,35,43,43,0.22,0.4166666666666667,0.2866666666666667,0.5119047619047619,3
0672c229-561d73fa_reSized.jpg,150,84,car,56,35,63,40,0.37333333333333335,0.4166666666666667,0.42,0.4761904761904762,3
