filename,width,height,class,xmin,ymin,xmax,ymax,id,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled
IMG_6154_38.jpg,600,337,car,364,171,395,197,3,0.6066666666666667,0.5074183976261127,0.6583333333333333,0.5845697329376854
IMG_6154_38.jpg,600,337,car,320,176,341,190,3,0.5333333333333333,0.5222551928783383,0.5683333333333334,0.5637982195845698
IMG_6154_38.jpg,600,337,car,272,171,289,185,3,0.4533333333333333,0.5074183976261127,0.4816666666666667,0.5489614243323442
IMG_6155_266.jpg,600,337,car,229,189,266,218,3,0.38166666666666665,0.5608308605341247,0.44333333333333336,0.6468842729970327
IMG_6155_266.jpg,600,337,car,381,189,476,246,3,0.635,0.5608308605341247,0.7933333333333333,0.7299703264094956
IMG_6153_38.jpg,600,337,car,153,187,255,238,3,0.255,0.5548961424332344,0.425,0.7062314540059347
IMG_6153_38.jpg,600,337,car,247,181,281,216,3,0.4116666666666667,0.5370919881305638,0.4683333333333333,0.6409495548961425
IMG_6153_38.jpg,600,337,car,274,167,331,192,3,0.45666666666666667,0.49554896142433236,0.5516666666666666,0.56973293768546
IMG_6153_38.jpg,600,337,car,328,162,364,176,3,0.5466666666666666,0.4807121661721068,0.6066666666666667,0.5222551928783383
IMG_6153_38.jpg,600,337,car,422,144,461,164,3,0.7033333333333334,0.42729970326409494,0.7683333333333333,0.486646884272997
IMG_6153_38.jpg,600,337,car,539,125,598,157,3,0.8983333333333333,0.37091988130563797,0.9966666666666667,0.4658753709198813
IMG_6155_133.jpg,600,337,car,101,212,219,279,3,0.16833333333333333,0.629080118694362,0.365,0.827893175074184
IMG_6155_133.jpg,600,337,car,406,204,548,286,3,0.6766666666666666,0.6053412462908012,0.9133333333333333,0.8486646884272997
IMG_6155_133.jpg,600,337,car,214,202,241,222,3,0.3566666666666667,0.599406528189911,0.40166666666666667,0.658753709198813
IMG_6155_133.jpg,600,337,car,311,207,345,230,3,0.5183333333333333,0.6142433234421365,0.575,0.6824925816023739
IMG_6155_133.jpg,600,337,car,285,204,312,223,3,0.475,0.6053412462908012,0.52,0.6617210682492581
IMG_6155_456.jpg,600,337,car,184,197,251,236,3,0.30666666666666664,0.5845697329376854,0.41833333333333333,0.7002967359050445
IMG_6155_456.jpg,600,337,car,362,199,503,284,3,0.6033333333333334,0.5905044510385756,0.8383333333333334,0.8427299703264095
IMG_6155_722.jpg,600,337,car,359,195,529,273,3,0.5983333333333334,0.5786350148367952,0.8816666666666667,0.8100890207715133
IMG_6154_323.jpg,600,337,car,362,198,394,218,3,0.6033333333333334,0.5875370919881305,0.6566666666666666,0.6468842729970327
IMG_6155_247.jpg,600,337,car,468,181,600,286,3,0.78,0.5370919881305638,1.0,0.8486646884272997
IMG_6155_247.jpg,600,337,car,234,185,264,209,3,0.39,0.5489614243323442,0.44,0.6201780415430267
IMG_6155_247.jpg,600,337,car,356,190,424,231,3,0.5933333333333334,0.5637982195845698,0.7066666666666667,0.685459940652819
IMG_6154_456.jpg,600,337,car,375,204,407,227,3,0.625,0.6053412462908012,0.6783333333333333,0.6735905044510386
