filename,width,height,class,xmin,ymin,xmax,ymax,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled,id
IMG_5978_reSized.jpg,300,225,car,88,101,137,131,0.2933333333333333,0.4488888888888889,0.4566666666666666,0.5822222222222222,3
IMG_5958_reSized.jpg,300,225,car,197,106,245,142,0.6566666666666666,0.4711111111111111,0.8166666666666667,0.6311111111111111,3
IMG_5958_reSized.jpg,300,225,car,190,112,200,126,0.6333333333333333,0.4977777777777778,0.6666666666666666,0.56,3
IMG_5958_reSized.jpg,300,225,car,184,110,193,119,0.6133333333333333,0.4888888888888889,0.6433333333333333,0.5288888888888889,3
IMG_6071_63_reSized.jpg,300,168,car,0,33,91,157,0.0,0.19642857142857145,0.3033333333333333,0.9345238095238096,3
IMG_6071_63_reSized.jpg,300,168,car,122,84,173,122,0.4066666666666667,0.5,0.5766666666666667,0.7261904761904762,3
IMG_6062_9_reSized.jpg,300,168,car,55,80,83,93,0.18333333333333326,0.4761904761904762,0.2766666666666667,0.5535714285714286,3
IMG_6062_9_reSized.jpg,300,168,car,210,63,228,68,0.7,0.375,0.76,0.4047619047619048,3
IMG_6062_9_reSized.jpg,300,168,car,264,57,284,63,0.88,0.3392857142857143,0.9466666666666668,0.375,3
IMG_6084_189_reSized.jpg,300,168,car,1,57,26,96,0.0033333333333333327,0.3392857142857143,0.08666666666666667,0.5714285714285714,3
IMG_6084_189_reSized.jpg,300,168,car,31,58,73,86,0.10333333333333332,0.34523809523809523,0.2433333333333333,0.5119047619047619,3
IMG_6084_189_reSized.jpg,300,168,car,106,70,128,84,0.3533333333333333,0.4166666666666667,0.4266666666666667,0.5,3
IMG_6084_189_reSized.jpg,300,168,car,139,68,155,81,0.4633333333333333,0.4047619047619048,0.5166666666666667,0.4821428571428572,3
IMG_6084_189_reSized.jpg,300,168,bus,65,55,98,83,0.21666666666666667,0.3273809523809524,0.32666666666666666,0.4940476190476191,6
IMG_6062_351_reSized.jpg,300,168,car,108,75,234,124,0.36,0.44642857142857145,0.78,0.7380952380952381,3
IMG_5943_reSized.jpg,300,225,truck,24,102,114,171,0.08,0.4533333333333333,0.38,0.76,8
IMG_5943_reSized.jpg,300,225,car,183,114,235,145,0.61,0.5066666666666667,0.7833333333333333,0.6444444444444445,3
IMG_5943_reSized.jpg,300,225,car,142,113,152,122,0.4733333333333333,0.5022222222222222,0.5066666666666667,0.5422222222222223,3
IMG_5943_reSized.jpg,300,225,truck,160,110,184,134,0.5333333333333333,0.4888888888888889,0.6133333333333333,0.5955555555555555,8
IMG_6153_323_reSized.jpg,300,168,car,124,97,140,111,0.4133333333333333,0.5773809523809523,0.4666666666666667,0.6607142857142857,3
IMG_6153_323_reSized.jpg,300,168,truck,175,90,206,114,0.5833333333333334,0.5357142857142857,0.6866666666666666,0.6785714285714286,8
IMG_6153_323_reSized.jpg,300,168,car,205,93,239,122,0.6833333333333333,0.5535714285714286,0.7966666666666666,0.7261904761904762,3
IMG_6153_323_reSized.jpg,300,168,car,279,96,300,118,0.93,0.5714285714285714,1.0,0.7023809523809523,3
IMG_5952_reSized.jpg,300,225,car,3,105,93,156,0.01,0.4666666666666667,0.31,0.6933333333333334,3
IMG_5952_reSized.jpg,300,225,car,81,105,121,132,0.27,0.4666666666666667,0.4033333333333333,0.5866666666666667,3
IMG_5952_reSized.jpg,300,225,car,141,107,152,115,0.47,0.4755555555555556,0.5066666666666667,0.5111111111111111,3
IMG_5952_reSized.jpg,300,225,car,149,105,157,113,0.4966666666666666,0.4666666666666667,0.5233333333333333,0.5022222222222222,3
IMG_5976_reSized.jpg,300,225,car,82,114,124,143,0.2733333333333333,0.5066666666666667,0.4133333333333333,0.6355555555555555,3
IMG_5976_reSized.jpg,300,225,car,195,117,247,147,0.65,0.52,0.8233333333333334,0.6533333333333333,3
IMG_5976_reSized.jpg,300,225,car,154,114,167,123,0.5133333333333333,0.5066666666666667,0.5566666666666666,0.5466666666666666,3
IMG_5977_reSized.jpg,300,225,car,187,107,255,146,0.6233333333333333,0.4755555555555556,0.85,0.6488888888888888,3
IMG_5977_reSized.jpg,300,225,car,115,108,126,116,0.38333333333333336,0.48,0.42,0.5155555555555555,3
IMG_5977_reSized.jpg,300,225,car,150,108,162,117,0.5,0.48,0.54,0.52,3
IMG_5944_reSized.jpg,300,225,car,181,108,211,131,0.6033333333333334,0.48,0.7033333333333334,0.5822222222222222,3
IMG_5944_reSized.jpg,300,225,car,129,105,155,117,0.43,0.4666666666666667,0.5166666666666667,0.52,3
IMG_5944_reSized.jpg,300,225,car,98,105,124,114,0.32666666666666666,0.4666666666666667,0.4133333333333333,0.5066666666666667,3
IMG_6154_456_reSized.jpg,300,168,car,187,101,203,113,0.6233333333333333,0.6011904761904762,0.6766666666666666,0.6726190476190477,3
IMG_6154_456_reSized.jpg,300,168,car,66,97,85,108,0.22,0.5773809523809523,0.2833333333333333,0.6428571428571429,3
IMG_6154_456_reSized.jpg,300,168,car,94,98,106,105,0.3133333333333333,0.5833333333333334,0.3533333333333333,0.625,3
IMG_5964_reSized.jpg,300,225,car,147,126,183,151,0.49,0.56,0.61,0.6711111111111111,3
IMG_5964_reSized.jpg,300,225,traffic light,97,87,110,104,0.3233333333333333,0.38666666666666666,0.36666666666666653,0.4622222222222222,10
IMG_5964_reSized.jpg,300,225,traffic light,128,89,141,102,0.4266666666666667,0.3955555555555556,0.47,0.4533333333333333,10
IMG_5964_reSized.jpg,300,225,traffic light,257,57,268,69,0.8566666666666667,0.2533333333333333,0.8933333333333333,0.30666666666666664,10
IMG_5964_reSized.jpg,300,225,traffic light,277,51,286,61,0.9233333333333332,0.22666666666666666,0.9533333333333334,0.27111111111111114,10
IMG_5942_reSized.jpg,300,225,car,144,104,235,134,0.48,0.4622222222222222,0.7833333333333333,0.5955555555555555,3
IMG_5942_reSized.jpg,300,225,car,243,116,298,139,0.81,0.5155555555555555,0.9933333333333332,0.6177777777777778,3
IMG_5942_reSized.jpg,300,225,stop sign,225,39,260,74,0.75,0.17333333333333334,0.8666666666666667,0.3288888888888889,13
IMG_6154_57_reSized.jpg,300,168,car,176,83,192,93,0.5866666666666667,0.4940476190476191,0.64,0.5535714285714286,3
IMG_6154_57_reSized.jpg,300,168,car,132,83,141,90,0.44,0.4940476190476191,0.47,0.5357142857142857,3
IMG_6071_180_reSized.jpg,300,168,car,184,99,239,123,0.6133333333333333,0.5892857142857143,0.7966666666666666,0.7321428571428571,3
IMG_6071_180_reSized.jpg,300,168,car,241,104,300,148,0.8033333333333333,0.6190476190476191,1.0,0.8809523809523809,3
IMG_5947_reSized.jpg,300,225,car,127,101,137,108,0.4233333333333333,0.4488888888888889,0.4566666666666666,0.48,3
IMG_5947_reSized.jpg,300,225,car,170,101,194,119,0.5666666666666667,0.4488888888888889,0.6466666666666666,0.5288888888888889,3
IMG_6082_441_reSized.jpg,300,168,car,208,75,282,102,0.6933333333333334,0.44642857142857145,0.94,0.6071428571428571,3
IMG_6082_441_reSized.jpg,300,168,car,191,76,219,98,0.6366666666666667,0.4523809523809524,0.73,0.5833333333333334,3
IMG_6082_441_reSized.jpg,300,168,truck,132,78,169,89,0.44,0.4642857142857143,0.5633333333333334,0.5297619047619048,8
IMG_6082_441_reSized.jpg,300,168,car,0,85,23,103,0.0,0.5059523809523809,0.07666666666666666,0.6130952380952381,3
IMG_6082_441_reSized.jpg,300,168,car,10,83,56,96,0.03333333333333333,0.4940476190476191,0.18666666666666668,0.5714285714285714,3
IMG_6082_441_reSized.jpg,300,168,car,94,81,119,90,0.3133333333333333,0.4821428571428572,0.39666666666666667,0.5357142857142857,3
IMG_6082_441_reSized.jpg,300,168,car,53,84,62,90,0.17666666666666667,0.5,0.20666666666666667,0.5357142857142857,3
IMG_6062_297_reSized.jpg,300,168,car,89,80,155,103,0.2966666666666667,0.4761904761904762,0.5166666666666667,0.6130952380952381,3
IMG_6062_297_reSized.jpg,300,168,car,162,77,198,89,0.54,0.4583333333333333,0.66,0.5297619047619048,3
IMG_6062_297_reSized.jpg,300,168,car,193,77,224,94,0.6433333333333333,0.4583333333333333,0.7466666666666667,0.5595238095238095,3
IMG_6062_297_reSized.jpg,300,168,car,207,81,277,104,0.69,0.4821428571428572,0.9233333333333332,0.6190476190476191,3
IMG_6062_153_reSized.jpg,300,168,car,11,111,48,123,0.03666666666666667,0.6607142857142857,0.16,0.7321428571428571,3
IMG_6062_153_reSized.jpg,300,168,car,68,103,92,112,0.22666666666666666,0.6130952380952381,0.30666666666666664,0.6666666666666666,3
IMG_6062_153_reSized.jpg,300,168,car,84,104,117,114,0.28,0.6190476190476191,0.39,0.6785714285714286,3
IMG_6062_153_reSized.jpg,300,168,car,121,97,149,107,0.4033333333333333,0.5773809523809523,0.4966666666666666,0.6369047619047619,3
IMG_6062_153_reSized.jpg,300,168,car,193,87,219,100,0.6433333333333333,0.5178571428571429,0.73,0.5952380952380952,3
IMG_6084_171_reSized.jpg,300,168,car,8,51,69,88,0.02666666666666667,0.3035714285714285,0.23,0.5238095238095238,3
IMG_6084_171_reSized.jpg,300,168,car,65,59,96,81,0.21666666666666667,0.35119047619047616,0.32,0.4821428571428572,3
IMG_6084_171_reSized.jpg,300,168,car,111,69,129,80,0.37,0.4107142857142857,0.43,0.4761904761904762,3
IMG_6084_171_reSized.jpg,300,168,car,143,68,161,79,0.4766666666666667,0.4047619047619048,0.5366666666666666,0.4702380952380952,3
IMG_6154_342_reSized.jpg,300,168,car,185,97,200,107,0.6166666666666667,0.5773809523809523,0.6666666666666666,0.6369047619047619,3
IMG_6154_342_reSized.jpg,300,168,car,165,94,174,101,0.55,0.5595238095238095,0.58,0.6011904761904762,3
IMG_6153_475_reSized.jpg,300,168,car,157,96,172,105,0.5233333333333333,0.5714285714285714,0.5733333333333334,0.625,3
IMG_6154_323_reSized.jpg,300,168,car,181,98,197,108,0.6033333333333334,0.5833333333333334,0.6566666666666666,0.6428571428571429,3
IMG_5959_reSized.jpg,300,225,car,154,111,258,151,0.5133333333333333,0.4933333333333334,0.86,0.6711111111111111,3
IMG_5959_reSized.jpg,300,225,car,137,110,159,122,0.4566666666666666,0.4888888888888889,0.53,0.5422222222222223,3
IMG_5959_reSized.jpg,300,225,car,264,121,278,133,0.88,0.5377777777777778,0.9266666666666666,0.5911111111111111,3
IMG_5959_reSized.jpg,300,225,car,278,120,300,136,0.9266666666666666,0.5333333333333333,1.0,0.6044444444444445,3
IMG_5955_reSized.jpg,300,225,car,15,100,97,146,0.05,0.4444444444444444,0.3233333333333333,0.6488888888888888,3
IMG_5970_reSized.jpg,300,225,car,195,118,300,189,0.65,0.5244444444444445,1.0,0.84,3
IMG_5970_reSized.jpg,300,225,stop sign,196,100,211,114,0.6533333333333333,0.4444444444444444,0.7033333333333334,0.5066666666666667,13
IMG_6149_570_reSized.jpg,300,168,truck,162,86,186,105,0.54,0.5119047619047619,0.62,0.625,8
IMG_6149_570_reSized.jpg,300,168,car,206,94,244,113,0.6866666666666666,0.5595238095238095,0.8133333333333334,0.6726190476190477,3
IMG_6149_570_reSized.jpg,300,168,car,71,92,96,103,0.23666666666666664,0.5476190476190477,0.32,0.6130952380952381,3
IMG_6149_570_reSized.jpg,300,168,car,252,95,293,114,0.84,0.5654761904761905,0.9766666666666668,0.6785714285714286,3
IMG_6149_570_reSized.jpg,300,168,car,194,93,215,106,0.6466666666666666,0.5535714285714286,0.7166666666666667,0.6309523809523809,3
IMG_5949_reSized.jpg,300,225,car,220,123,300,186,0.7333333333333333,0.5466666666666666,1.0,0.8266666666666667,3
IMG_5949_reSized.jpg,300,225,truck,168,120,182,132,0.56,0.5333333333333333,0.6066666666666667,0.5866666666666667,8
IMG_6082_477_reSized.jpg,300,168,car,2,97,57,122,0.006666666666666667,0.5773809523809523,0.19,0.7261904761904762,3
IMG_6082_477_reSized.jpg,300,168,car,57,98,97,111,0.19,0.5833333333333334,0.3233333333333333,0.6607142857142857,3
IMG_6082_477_reSized.jpg,300,168,car,134,90,162,99,0.44666666666666666,0.5357142857142857,0.54,0.5892857142857143,3
IMG_6082_477_reSized.jpg,300,168,car,92,96,102,102,0.30666666666666664,0.5714285714285714,0.34,0.6071428571428571,3
