filename,width,height,class,xmin,ymin,xmax,ymax,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled,id
s55_reSized.jpg,600,360,car,241,223,321,290,0.40166666666666667,0.6194444444444445,0.535,0.8055555555555556,3
s55_reSized.jpg,600,360,truck,340,192,411,267,0.5666666666666667,0.5333333333333333,0.685,0.7416666666666667,8
s32_reSized.jpg,600,333,car,307,139,327,157,0.5116666666666667,0.4174174174174174,0.545,0.4714714714714714,3
s38_reSized.jpg,600,337,car,75,214,206,295,0.125,0.6350148367952523,0.3433333333333333,0.8753709198813057,3
s38_reSized.jpg,600,337,car,304,224,345,263,0.5066666666666667,0.6646884272997032,0.575,0.7804154302670623,3
s38_reSized.jpg,600,337,car,382,209,514,294,0.6366666666666667,0.6201780415430267,0.8566666666666667,0.8724035608308606,3
s38_reSized.jpg,600,337,car,195,225,246,267,0.325,0.6676557863501483,0.41,0.7922848664688428,3
s38_reSized.jpg,600,337,traffic light,473,27,510,81,0.7883333333333333,0.08011869436201781,0.85,0.2403560830860534,10
s2_reSized.jpg,600,398,car,237,196,381,323,0.395,0.492462311557789,0.635,0.8115577889447236,3
s50_reSized.jpg,600,337,car,130,108,579,336,0.21666666666666667,0.32047477744807124,0.965,0.9970326409495548,3
s50_reSized.jpg,600,337,car,56,133,127,193,0.09333333333333334,0.3946587537091989,0.21166666666666667,0.5727002967359051,3
05640976-d1ce109099_reSized.jpg,600,337,car,0,132,116,222,0.0,0.3916913946587537,0.19333333333333333,0.658753709198813,3
05640976-d1ce109099_reSized.jpg,600,337,car,77,127,165,187,0.12833333333333333,0.3768545994065282,0.275,0.5548961424332344,3
05640976-d1ce109099_reSized.jpg,600,337,car,147,125,196,172,0.245,0.370919881305638,0.32666666666666666,0.5103857566765578,3
05640976-d1ce109099_reSized.jpg,600,337,car,222,136,265,172,0.37,0.4035608308605341,0.44166666666666665,0.5103857566765578,3
05640976-d1ce109099_reSized.jpg,600,337,car,365,114,526,214,0.6083333333333333,0.33827893175074186,0.8766666666666667,0.6350148367952523,3
05640976-d1ce109099_reSized.jpg,600,337,car,323,122,399,184,0.5383333333333333,0.3620178041543027,0.665,0.5459940652818991,3
05640976-d1ce109099_reSized.jpg,600,337,traffic light,210,102,221,120,0.35,0.3026706231454006,0.36833333333333335,0.3560830860534125,10
076399f2-4c68835b_reSized.jpg,600,337,car,301,156,380,224,0.5016666666666667,0.4629080118694362,0.6333333333333333,0.6646884272997032,3
076399f2-4c68835b_reSized.jpg,600,337,car,223,161,265,198,0.37166666666666665,0.4777448071216617,0.44166666666666665,0.5875370919881305,3
076399f2-4c68835b_reSized.jpg,600,337,person,557,131,597,250,0.9283333333333332,0.3887240356083086,0.995,0.7418397626112759,1
076399f2-4c68835b_reSized.jpg,600,337,person,427,158,441,198,0.7116666666666667,0.4688427299703264,0.735,0.5875370919881305,1
076399f2-4c68835b_reSized.jpg,600,337,person,445,159,458,196,0.7416666666666667,0.4718100890207715,0.7633333333333333,0.5816023738872403,1
076399f2-4c68835b_reSized.jpg,600,337,person,455,153,472,198,0.7583333333333333,0.4540059347181009,0.7866666666666666,0.5875370919881305,1
076399f2-4c68835b_reSized.jpg,600,337,car,260,165,286,189,0.43333333333333335,0.4896142433234421,0.4766666666666667,0.5608308605341247,3
s24_reSized.jpg,600,337,truck,277,109,390,273,0.4616666666666666,0.32344213649851633,0.65,0.8100890207715133,8
s24_reSized.jpg,600,337,person,384,228,409,278,0.64,0.6765578635014837,0.6816666666666666,0.8249258160237388,1
s24_reSized.jpg,600,337,truck,79,192,122,212,0.13166666666666665,0.56973293768546,0.20333333333333334,0.6290801186943621,8
0672c229-561d73fa_reSized.jpg,600,337,car,34,142,157,211,0.05666666666666665,0.4213649851632048,0.26166666666666666,0.6261127596439169,3
0672c229-561d73fa_reSized.jpg,600,337,car,133,141,175,173,0.22166666666666668,0.4183976261127597,0.2916666666666667,0.5133531157270029,3
0672c229-561d73fa_reSized.jpg,600,337,car,226,142,253,162,0.37666666666666665,0.4213649851632048,0.4216666666666667,0.4807121661721068,3
0672c229-561d73fa_reSized.jpg,600,337,car,191,143,213,160,0.31833333333333336,0.42433234421364985,0.355,0.4747774480712166,3
0672c229-561d73fa_reSized.jpg,600,337,person,537,122,559,186,0.895,0.3620178041543027,0.9316666666666666,0.5519287833827893,1
0672c229-561d73fa_reSized.jpg,600,337,person,368,131,382,156,0.6133333333333333,0.3887240356083086,0.6366666666666667,0.4629080118694362,1
0672c229-561d73fa_reSized.jpg,600,337,car,413,127,519,166,0.6883333333333334,0.3768545994065282,0.865,0.4925816023738873,3
059ec458-3b7e13f2_reSized.jpg,600,337,car,345,206,456,267,0.575,0.6112759643916914,0.76,0.7922848664688428,3
059ec458-3b7e13f2_reSized.jpg,600,337,car,454,144,600,262,0.7566666666666667,0.4272997032640949,1.0,0.7774480712166172,3
059ec458-3b7e13f2_reSized.jpg,600,337,car,71,207,111,237,0.11833333333333332,0.6142433234421365,0.185,0.7032640949554896,3
059ec458-3b7e13f2_reSized.jpg,600,337,car,307,209,372,252,0.5116666666666667,0.6201780415430267,0.62,0.7477744807121661,3
059ec458-3b7e13f2_reSized.jpg,600,337,truck,264,184,331,245,0.44,0.5459940652818991,0.5516666666666666,0.7270029673590505,8
059ec458-3b7e13f2_reSized.jpg,600,337,person,122,211,136,234,0.20333333333333334,0.6261127596439169,0.22666666666666666,0.6943620178041543,1
059ec458-3b7e13f2_reSized.jpg,600,337,traffic light,182,199,190,207,0.3033333333333333,0.5905044510385756,0.31666666666666665,0.6142433234421365,10
01eaedc9-a79a93e00_reSized.jpg,600,337,car,217,132,329,237,0.3616666666666667,0.3916913946587537,0.5483333333333333,0.7032640949554896,3
01eaedc9-a79a93e00_reSized.jpg,600,337,person,334,127,397,242,0.5566666666666666,0.3768545994065282,0.6616666666666666,0.7181008902077152,1
01eaedc9-a79a93e00_reSized.jpg,600,337,motorcycle,335,179,404,271,0.5583333333333333,0.5311572700296736,0.6733333333333333,0.8041543026706232,4
01eaedc9-a79a93e00_reSized.jpg,600,337,traffic light,237,102,250,123,0.395,0.3026706231454006,0.4166666666666667,0.3649851632047478,10
01eaedc9-a79a93e00_reSized.jpg,600,337,traffic light,305,110,317,126,0.5083333333333333,0.3264094955489614,0.5283333333333333,0.3738872403560831,10
01eaedc9-a79a93e00_reSized.jpg,600,337,car,466,129,598,254,0.7766666666666666,0.3827893175074184,0.9966666666666668,0.7537091988130564,3
01eaedc9-a79a93e00_reSized.jpg,600,337,car,393,153,493,213,0.655,0.4540059347181009,0.8216666666666667,0.6320474777448071,3
077d7bbc-2dc66d22_reSized.jpg,600,337,car,213,89,251,118,0.355,0.26409495548961426,0.4183333333333333,0.35014836795252224,3
077d7bbc-2dc66d22_reSized.jpg,600,337,car,267,89,293,112,0.445,0.26409495548961426,0.4883333333333333,0.3323442136498516,3
