filename,New_filename,width,height,class,widthScaled,heightScaled,xmin,ymin,xmax,ymax,id,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled,xmin_new,ymin_new,xmax_new,ymax_new,xmin_new_scaled,ymin_new_scaled,xmax_new_scaled,ymax_new_scaled
s55.jpg,s55_reSized.jpg,2500,1500,car,450,270,1005,932,1339,1212,3,0.402,0.6213333333333333,0.5356,0.8079999999999999,180,167,241,218,0.4,0.6185185185185185,0.5355555555555556,0.8074074074074075
s55.jpg,s55_reSized.jpg,2500,1500,truck,450,270,1418,802,1714,1115,8,0.5672,0.5346666666666666,0.6856,0.7433333333333333,255,144,308,200,0.5666666666666667,0.5333333333333333,0.6844444444444444,0.7407407407407407
s32.jpg,s32_reSized.jpg,800,445,car,450,250,410,187,436,211,3,0.5125,0.4202247191011236,0.545,0.4741573033707866,230,105,245,118,0.5111111111111111,0.42,0.5444444444444444,0.472
s38.jpg,s38_reSized.jpg,608,342,car,450,253,76,218,209,300,3,0.125,0.6374269005847953,0.34375,0.8771929824561403,56,161,154,221,0.12444444444444444,0.6363636363636364,0.3422222222222222,0.8735177865612648
s38.jpg,s38_reSized.jpg,608,342,car,450,253,309,228,350,267,3,0.5082236842105263,0.6666666666666666,0.5756578947368421,0.7807017543859649,228,168,259,197,0.5066666666666667,0.6640316205533597,0.5755555555555556,0.7786561264822134
s38.jpg,s38_reSized.jpg,608,342,car,450,253,388,213,521,299,3,0.6381578947368421,0.6228070175438597,0.8569078947368421,0.8742690058479532,287,157,385,221,0.6377777777777778,0.6205533596837944,0.8555555555555555,0.8735177865612648
s38.jpg,s38_reSized.jpg,608,342,car,450,253,198,229,250,271,3,0.3256578947368421,0.6695906432748538,0.41118421052631576,0.7923976608187134,146,169,185,200,0.3244444444444444,0.6679841897233202,0.4111111111111111,0.7905138339920948
s38.jpg,s38_reSized.jpg,608,342,traffic light,450,253,480,28,517,83,10,0.7894736842105263,0.08187134502923976,0.8503289473684209,0.2426900584795321,355,20,382,61,0.7888888888888889,0.07905138339920949,0.8488888888888889,0.24110671936758893
s2.jpg,s2_reSized.jpg,800,531,car,450,298,316,262,509,432,3,0.395,0.4934086629001883,0.63625,0.8135593220338984,177,147,286,242,0.3933333333333333,0.49328859060402686,0.6355555555555555,0.8120805369127517
s50.jpg,s50_reSized.jpg,625,352,car,450,253,136,113,604,351,3,0.2176,0.3210227272727273,0.9664,0.9971590909090908,97,81,434,252,0.21555555555555556,0.3201581027667984,0.9644444444444444,0.9960474308300395
s50.jpg,s50_reSized.jpg,625,352,car,450,253,59,139,133,202,3,0.0944,0.3948863636363637,0.2128,0.5738636363636364,42,99,95,145,0.09333333333333334,0.391304347826087,0.2111111111111111,0.5731225296442688
05640976-d1ce109099.jpg,05640976-d1ce109099_reSized.jpg,1280,720,car,450,253,1,284,248,476,3,0.00078125,0.3944444444444444,0.19375,0.6611111111111111,0,99,87,167,0.0,0.391304347826087,0.19333333333333333,0.6600790513833992
