filename,width,height,class,xmin,ymin,xmax,ymax,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled,id
Dayvideo7_carrolton1_reSized.jpg,450,253,traffic light,156,76,162,96,0.3466666666666667,0.30039525691699603,0.36,0.3794466403162055,10
Dayvideo7_carrolton1_reSized.jpg,450,253,traffic light,197,84,202,94,0.43777777777777777,0.3320158102766799,0.4488888888888889,0.3715415019762846,10
Dayvideo7_carrolton1_reSized.jpg,450,253,traffic light,228,84,233,94,0.5066666666666667,0.3320158102766799,0.5177777777777778,0.3715415019762846,10
Dayvideo7_carrolton1_reSized.jpg,450,253,car,1,108,103,163,0.0022222222222222227,0.4268774703557312,0.2288888888888889,0.6442687747035574,3
Dayvideo7_carrolton1_reSized.jpg,450,253,truck,253,120,381,163,0.5622222222222222,0.4743083003952569,0.8466666666666667,0.6442687747035574,8
Dayvideo7_carrolton1_reSized.jpg,450,253,truck,119,129,135,139,0.2644444444444444,0.5098814229249012,0.3,0.549407114624506,8
Dayvideo7_carrolton1_reSized.jpg,450,253,truck,142,124,162,140,0.31555555555555553,0.4901185770750988,0.36,0.5533596837944664,8
Dayvideo7_carrolton1_reSized.jpg,450,253,car,187,119,251,151,0.4155555555555556,0.4703557312252965,0.5577777777777778,0.5968379446640316,3
Dayvideo7_carrolton1_reSized.jpg,450,253,car,157,127,208,148,0.3488888888888889,0.5019762845849802,0.4622222222222222,0.5849802371541502,3
Dayvideo7_carrolton1_reSized.jpg,450,253,car,378,129,443,155,0.84,0.5098814229249012,0.9844444444444445,0.6126482213438735,3
Dayvideo7_carrolton1_reSized.jpg,450,253,car,355,129,385,145,0.7888888888888889,0.5098814229249012,0.8555555555555555,0.5731225296442688,3
Dayvideo7_carrolton1_reSized.jpg,450,253,car,438,132,450,150,0.9733333333333334,0.5217391304347826,1.0,0.5928853754940712,3
Dayvideo7_carrolton0_reSized.jpg,450,253,car,88,146,111,160,0.1955555555555556,0.5770750988142292,0.2466666666666667,0.6324110671936759,3
Dayvideo7_carrolton0_reSized.jpg,450,253,car,132,151,141,158,0.2933333333333333,0.5968379446640316,0.3133333333333333,0.6245059288537549,3
Dayvideo7_carrolton0_reSized.jpg,450,253,car,149,141,168,160,0.33111111111111113,0.5573122529644269,0.37333333333333335,0.6324110671936759,3
Dayvideo7_carrolton0_reSized.jpg,450,253,car,219,147,272,166,0.4866666666666667,0.5810276679841897,0.6044444444444445,0.6561264822134387,3
Dayvideo7_carrolton0_reSized.jpg,450,253,car,276,141,361,182,0.6133333333333333,0.5573122529644269,0.8022222222222222,0.7193675889328063,3
Dayvideo7_carrolton0_reSized.jpg,450,253,car,437,153,450,171,0.9711111111111111,0.6047430830039525,1.0,0.6758893280632411,3
Dayvideo7_carrolton0_reSized.jpg,450,253,car,188,154,192,157,0.4177777777777778,0.6086956521739131,0.4266666666666667,0.6205533596837944,3
Dayvideo7_carrolton0_reSized.jpg,450,253,traffic light,165,95,170,115,0.36666666666666653,0.37549407114624506,0.37777777777777777,0.4545454545454545,10
Dayvideo7_carrolton0_reSized.jpg,450,253,traffic light,205,101,210,112,0.4555555555555556,0.3992094861660079,0.4666666666666667,0.4426877470355731,10
Dayvideo7_carrolton0_reSized.jpg,450,253,traffic light,234,104,240,111,0.52,0.4110671936758893,0.5333333333333333,0.4387351778656127,10
Dayvideo7_carrolton9_reSized.jpg,450,253,car,5,157,30,168,0.011111111111111113,0.6205533596837944,0.06666666666666668,0.6640316205533597,3
Dayvideo7_carrolton9_reSized.jpg,450,253,car,46,158,59,166,0.10222222222222224,0.6245059288537549,0.13111111111111112,0.6561264822134387,3
Dayvideo7_carrolton9_reSized.jpg,450,253,car,76,158,86,165,0.1688888888888889,0.6245059288537549,0.19111111111111112,0.6521739130434783,3
000000311909_reSized.jpg,450,348,bus,17,40,446,314,0.03777777777777778,0.11494252873563217,0.9911111111111112,0.9022988505747126,6
Dayvideo7_carrolton7_reSized.jpg,450,253,car,183,160,192,167,0.4066666666666667,0.6324110671936759,0.4266666666666667,0.6600790513833992,3
Dayvideo1_carrolton6_reSized.jpg,450,253,traffic light,133,130,145,134,0.2955555555555556,0.5138339920948617,0.32222222222222224,0.5296442687747036,10
Dayvideo1_carrolton6_reSized.jpg,450,253,traffic light,199,129,211,134,0.44222222222222224,0.5098814229249012,0.4688888888888889,0.5296442687747036,10
Dayvideo1_carrolton6_reSized.jpg,450,253,traffic light,174,130,183,134,0.38666666666666666,0.5138339920948617,0.4066666666666667,0.5296442687747036,10
Dayvideo1_carrolton6_reSized.jpg,450,253,car,31,171,63,183,0.06888888888888889,0.6758893280632411,0.14,0.7233201581027668,3
Dayvideo1_carrolton6_reSized.jpg,450,253,car,61,166,86,182,0.13555555555555554,0.6561264822134387,0.19111111111111112,0.7193675889328063,3
Dayvideo1_carrolton6_reSized.jpg,450,253,car,210,168,222,176,0.4666666666666667,0.6640316205533597,0.4933333333333334,0.6956521739130435,3
Dayvideo1_carrolton6_reSized.jpg,450,253,car,224,169,232,174,0.4977777777777778,0.6679841897233202,0.5155555555555555,0.6877470355731226,3
Dayvideo1_carrolton6_reSized.jpg,450,253,car,374,152,427,174,0.8311111111111111,0.6007905138339921,0.9488888888888888,0.6877470355731226,3
Dayvideo6_carrolton1_reSized.jpg,450,253,traffic light,160,98,168,112,0.3555555555555556,0.3873517786561265,0.37333333333333335,0.4426877470355731,10
Dayvideo6_carrolton1_reSized.jpg,450,253,traffic light,191,99,196,113,0.4244444444444445,0.39130434782608703,0.4355555555555555,0.4466403162055336,10
Dayvideo6_carrolton1_reSized.jpg,450,253,traffic light,236,101,241,114,0.5244444444444445,0.3992094861660079,0.5355555555555556,0.4505928853754941,10
Dayvideo6_carrolton1_reSized.jpg,450,253,traffic light,270,103,277,116,0.6,0.4071146245059288,0.6155555555555555,0.458498023715415,10
Dayvideo6_carrolton1_reSized.jpg,450,253,traffic light,332,130,339,145,0.7377777777777778,0.5138339920948617,0.7533333333333333,0.5731225296442688,10
Dayvideo6_carrolton1_reSized.jpg,450,253,traffic light,430,51,440,74,0.9555555555555556,0.2015810276679842,0.9777777777777776,0.2924901185770751,10
Dayvideo6_carrolton1_reSized.jpg,450,253,car,2,157,60,194,0.004444444444444445,0.6205533596837944,0.13333333333333333,0.766798418972332,3
Dayvideo6_carrolton1_reSized.jpg,450,253,car,44,160,87,184,0.09777777777777777,0.6324110671936759,0.19333333333333333,0.7272727272727273,3
Dayvideo6_carrolton1_reSized.jpg,450,253,car,87,157,160,183,0.19333333333333333,0.6205533596837944,0.3555555555555556,0.7233201581027668,3
Dayvideo6_carrolton1_reSized.jpg,450,253,car,80,158,105,171,0.17777777777777778,0.6245059288537549,0.2333333333333333,0.6758893280632411,3
Dayvideo6_carrolton1_reSized.jpg,450,253,car,146,157,165,180,0.3244444444444444,0.6205533596837944,0.36666666666666653,0.7114624505928854,3
Dayvideo6_carrolton1_reSized.jpg,450,253,car,167,161,191,179,0.3711111111111111,0.6363636363636364,0.4244444444444445,0.7075098814229249,3
Dayvideo6_carrolton1_reSized.jpg,450,253,car,219,158,290,185,0.4866666666666667,0.6245059288537549,0.6444444444444445,0.7312252964426877,3
Dayvideo6_carrolton1_reSized.jpg,450,253,car,210,156,246,183,0.4666666666666667,0.616600790513834,0.5466666666666666,0.7233201581027668,3
Dayvideo6_carrolton1_reSized.jpg,450,253,car,368,150,450,192,0.8177777777777778,0.5928853754940712,1.0,0.7588932806324109,3
Dayvideo6_carrolton1_reSized.jpg,450,253,car,358,150,415,185,0.7955555555555556,0.5928853754940712,0.9222222222222224,0.7312252964426877,3
