filename,width,height,class,xmin,ymin,xmax,ymax,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled,id
IMG_6032_285_reSized.jpg,450,252,car,78,95,141,118,0.17333333333333334,0.37698412698412703,0.3133333333333333,0.4682539682539682,3
IMG_6032_285_reSized.jpg,450,252,car,138,97,178,115,0.30666666666666664,0.3849206349206349,0.3955555555555556,0.4563492063492064,3
IMG_6032_285_reSized.jpg,450,252,truck,222,88,315,118,0.4933333333333334,0.3492063492063492,0.7,0.4682539682539682,8
IMG_6032_285_reSized.jpg,450,252,car,348,87,415,109,0.7733333333333333,0.34523809523809523,0.9222222222222224,0.43253968253968256,3
IMG_6032_285_reSized.jpg,450,252,car,418,85,448,109,0.9288888888888888,0.3373015873015873,0.9955555555555556,0.43253968253968256,3
IMG_5882_76_reSized.jpg,450,337,car,39,133,81,153,0.08666666666666667,0.3946587537091989,0.18,0.4540059347181009,3
IMG_5882_76_reSized.jpg,450,337,car,84,130,144,155,0.18666666666666668,0.3857566765578635,0.32,0.4599406528189911,3
IMG_5882_76_reSized.jpg,450,337,truck,135,122,237,157,0.3,0.3620178041543027,0.5266666666666666,0.4658753709198813,8
IMG_5882_76_reSized.jpg,450,337,car,248,127,268,146,0.5511111111111111,0.3768545994065282,0.5955555555555555,0.4332344213649852,3
IMG_5882_76_reSized.jpg,450,337,traffic light,190,74,201,83,0.4222222222222222,0.2195845697329377,0.44666666666666666,0.24629080118694366,10
IMG_5882_76_reSized.jpg,450,337,traffic light,233,74,247,83,0.5177777777777778,0.2195845697329377,0.5488888888888889,0.24629080118694366,10
IMG_5882_76_reSized.jpg,450,337,traffic light,271,75,282,83,0.6022222222222222,0.2225519287833828,0.6266666666666667,0.24629080118694366,10
IMG_6032_437_reSized.jpg,450,252,car,27,88,122,127,0.06,0.3492063492063492,0.27111111111111114,0.503968253968254,3
IMG_6032_437_reSized.jpg,450,252,car,120,94,173,114,0.26666666666666666,0.37301587301587297,0.3844444444444444,0.4523809523809524,3
IMG_6032_437_reSized.jpg,450,252,car,392,83,450,106,0.8711111111111111,0.32936507936507936,1.0,0.42063492063492064,3
IMG_6032_152_reSized.jpg,450,252,car,0,106,33,130,0.0,0.42063492063492064,0.07333333333333332,0.5158730158730159,3
IMG_6032_152_reSized.jpg,450,252,car,27,104,149,145,0.06,0.4126984126984127,0.33111111111111113,0.5753968253968254,3
IMG_6032_152_reSized.jpg,450,252,car,125,103,184,122,0.2777777777777778,0.4087301587301587,0.4088888888888889,0.4841269841269841,3
IMG_6032_152_reSized.jpg,450,252,car,262,103,283,118,0.5822222222222222,0.4087301587301587,0.6288888888888889,0.4682539682539682,3
IMG_6032_152_reSized.jpg,450,252,car,338,101,387,118,0.7511111111111111,0.4007936507936508,0.86,0.4682539682539682,3
