filename,width,height,class,xmin,ymin,xmax,ymax,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled,id
IMG_5978_reSized.jpg,600,450,car,177,202,275,263,0.295,0.4488888888888889,0.4583333333333333,0.5844444444444444,3
IMG_5958_reSized.jpg,600,450,car,395,212,490,284,0.6583333333333333,0.4711111111111111,0.8166666666666667,0.6311111111111111,3
IMG_5958_reSized.jpg,600,450,car,381,225,401,253,0.635,0.5,0.6683333333333333,0.5622222222222222,3
IMG_5958_reSized.jpg,600,450,car,368,220,386,238,0.6133333333333333,0.4888888888888889,0.6433333333333333,0.5288888888888889,3
IMG_6071_63_reSized.jpg,600,337,car,1,68,183,316,0.0016666666666666668,0.20178041543026706,0.305,0.9376854599406528,3
IMG_6071_63_reSized.jpg,600,337,car,245,169,347,246,0.4083333333333333,0.5014836795252225,0.5783333333333334,0.7299703264094956,3
IMG_6062_9_reSized.jpg,600,337,car,111,161,166,187,0.185,0.4777448071216617,0.2766666666666667,0.5548961424332344,3
IMG_6062_9_reSized.jpg,600,337,car,421,128,457,137,0.7016666666666667,0.3798219584569733,0.7616666666666667,0.4065281899109792,3
IMG_6062_9_reSized.jpg,600,337,car,529,116,568,128,0.8816666666666667,0.34421364985163205,0.9466666666666668,0.3798219584569733,3
IMG_6084_189_reSized.jpg,600,337,car,3,115,53,194,0.005,0.34124629080118696,0.08833333333333332,0.5756676557863502,3
IMG_6084_189_reSized.jpg,600,337,car,62,118,146,173,0.10333333333333332,0.35014836795252224,0.2433333333333333,0.5133531157270029,3
IMG_6084_189_reSized.jpg,600,337,car,212,142,257,170,0.3533333333333333,0.4213649851632048,0.4283333333333333,0.5044510385756676,3
IMG_6084_189_reSized.jpg,600,337,car,278,138,311,163,0.4633333333333333,0.4094955489614243,0.5183333333333333,0.4836795252225519,3
IMG_6084_189_reSized.jpg,600,337,bus,130,111,197,168,0.21666666666666667,0.3293768545994065,0.3283333333333333,0.4985163204747775,6
IMG_6062_351_reSized.jpg,600,337,car,217,151,469,249,0.3616666666666667,0.44807121661721067,0.7816666666666666,0.7388724035608308,3
IMG_5943_reSized.jpg,600,450,truck,48,204,228,342,0.08,0.4533333333333333,0.38,0.76,8
IMG_5943_reSized.jpg,600,450,car,366,228,470,290,0.61,0.5066666666666667,0.7833333333333333,0.6444444444444445,3
IMG_5943_reSized.jpg,600,450,car,285,226,304,245,0.475,0.5022222222222222,0.5066666666666667,0.5444444444444444,3
IMG_5943_reSized.jpg,600,450,truck,321,221,369,269,0.535,0.4911111111111111,0.615,0.5977777777777777,8
IMG_6153_323_reSized.jpg,600,337,car,249,196,280,223,0.415,0.5816023738872403,0.4666666666666667,0.6617210682492581,3
IMG_6153_323_reSized.jpg,600,337,truck,351,182,412,230,0.585,0.5400593471810089,0.6866666666666666,0.6824925816023739,8
IMG_6153_323_reSized.jpg,600,337,car,410,188,479,245,0.6833333333333333,0.5578635014836796,0.7983333333333333,0.7270029673590505,3
IMG_6153_323_reSized.jpg,600,337,car,558,194,600,237,0.93,0.5756676557863502,1.0,0.7032640949554896,3
IMG_5952_reSized.jpg,600,450,car,7,211,187,313,0.011666666666666669,0.4688888888888889,0.31166666666666665,0.6955555555555556,3
IMG_5952_reSized.jpg,600,450,car,163,210,243,265,0.2716666666666667,0.4666666666666667,0.405,0.5888888888888889,3
IMG_5952_reSized.jpg,600,450,car,282,214,304,231,0.47,0.4755555555555556,0.5066666666666667,0.5133333333333333,3
IMG_5952_reSized.jpg,600,450,car,298,210,315,226,0.4966666666666666,0.4666666666666667,0.525,0.5022222222222222,3
IMG_5976_reSized.jpg,600,450,car,164,228,249,287,0.2733333333333333,0.5066666666666667,0.415,0.6377777777777778,3
IMG_5976_reSized.jpg,600,450,car,391,235,495,295,0.6516666666666666,0.5222222222222223,0.825,0.6555555555555556,3
IMG_5976_reSized.jpg,600,450,car,308,229,334,247,0.5133333333333333,0.5088888888888888,0.5566666666666666,0.5488888888888889,3
IMG_5977_reSized.jpg,600,450,car,375,215,511,293,0.625,0.4777777777777778,0.8516666666666667,0.6511111111111111,3
IMG_5977_reSized.jpg,600,450,car,230,216,252,233,0.38333333333333336,0.48,0.42,0.5177777777777778,3
IMG_5977_reSized.jpg,600,450,car,300,217,324,234,0.5,0.4822222222222222,0.54,0.52,3
IMG_5944_reSized.jpg,600,450,car,362,216,423,262,0.6033333333333334,0.48,0.705,0.5822222222222222,3
IMG_5944_reSized.jpg,600,450,car,258,211,311,234,0.43,0.4688888888888889,0.5183333333333333,0.52,3
IMG_5944_reSized.jpg,600,450,car,196,210,248,228,0.32666666666666666,0.4666666666666667,0.4133333333333333,0.5066666666666667,3
IMG_6154_456_reSized.jpg,600,337,car,375,204,407,227,0.625,0.6053412462908012,0.6783333333333333,0.6735905044510386,3
IMG_6154_456_reSized.jpg,600,337,car,133,195,170,218,0.22166666666666668,0.5786350148367952,0.2833333333333333,0.6468842729970327,3
IMG_6154_456_reSized.jpg,600,337,car,189,197,212,211,0.315,0.5845697329376854,0.3533333333333333,0.6261127596439169,3
IMG_5964_reSized.jpg,600,450,car,294,253,367,303,0.49,0.5622222222222222,0.6116666666666667,0.6733333333333333,3
IMG_5964_reSized.jpg,600,450,traffic light,194,175,220,208,0.3233333333333333,0.3888888888888889,0.36666666666666653,0.4622222222222222,10
IMG_5964_reSized.jpg,600,450,traffic light,257,178,283,204,0.4283333333333333,0.3955555555555556,0.4716666666666667,0.4533333333333333,10
IMG_5964_reSized.jpg,600,450,traffic light,515,114,536,139,0.8583333333333333,0.2533333333333333,0.8933333333333333,0.3088888888888889,10
IMG_5964_reSized.jpg,600,450,traffic light,554,102,572,123,0.9233333333333332,0.22666666666666666,0.9533333333333334,0.2733333333333333,10
IMG_5942_reSized.jpg,600,450,car,288,208,471,269,0.48,0.4622222222222222,0.785,0.5977777777777777,3
IMG_5942_reSized.jpg,600,450,car,487,232,597,279,0.8116666666666666,0.5155555555555555,0.995,0.62,3
IMG_5942_reSized.jpg,600,450,stop sign,451,79,521,149,0.7516666666666667,0.17555555555555555,0.8683333333333333,0.33111111111111113,13
IMG_6154_57_reSized.jpg,600,337,car,352,167,385,187,0.5866666666666667,0.4955489614243324,0.6416666666666667,0.5548961424332344,3
IMG_6154_57_reSized.jpg,600,337,car,264,168,282,182,0.44,0.4985163204747775,0.47,0.5400593471810089,3
IMG_6071_180_reSized.jpg,600,337,car,368,200,478,248,0.6133333333333333,0.5934718100890207,0.7966666666666666,0.7359050445103857,3
IMG_6071_180_reSized.jpg,600,337,car,482,210,600,297,0.8033333333333333,0.6231454005934718,1.0,0.8813056379821959,3
IMG_5947_reSized.jpg,600,450,car,254,202,274,217,0.4233333333333333,0.4488888888888889,0.4566666666666666,0.4822222222222222,3
IMG_5947_reSized.jpg,600,450,car,340,203,388,238,0.5666666666666667,0.4511111111111111,0.6466666666666666,0.5288888888888889,3
IMG_6082_441_reSized.jpg,600,337,car,416,152,565,206,0.6933333333333334,0.4510385756676558,0.9416666666666668,0.6112759643916914,3
